Catalog / Data Sheet,Part No.,Status,Brand,Apps.,Feature,L x W Size,T(Max.) / mm,Capacitance,Tolerance,Rated Voltage [DC] / V,Temp. Chara.,AEC- Q200
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5f2c0g1h333j085aa.pdf,CGA5F2C0G1H333J085AA Equiv. C3216C0G1H333J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1,33nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5h2c0g1h473j115aa.pdf,CGA5H2C0G1H473J115AA Equiv. C3216C0G1H473J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.3,47nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x5r1c156m160ac.pdf,CGA5L1X5R1C156M160AC Equiv. C3216X5R1C156M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,15μF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x5r1c226m160ac.pdf,CGA5L1X5R1C226M160AC Equiv. C3216X5R1C226M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,22μF,±20%,16,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r0j226m160ac.pdf,CGA5L1X7R0J226M160AC Equiv. C3216X7R0J226M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,22μF,±20%,6.3,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c106k160ac.pdf,CGA5L1X7R1C106K160AC Equiv. C3216X7R1C106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c106m160ac.pdf,CGA5L1X7R1C106M160AC Equiv. C3216X7R1C106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c685k160ac.pdf,CGA5L1X7R1C685K160AC Equiv. C3216X7R1C685K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1c685m160ac.pdf,CGA5L1X7R1C685M160AC Equiv. C3216X7R1C685M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106k160ac_200122.pdf,CGA5L1X7R1E106K160AC Equiv. C3216X7R1E106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e106m160ac_200122.pdf,CGA5L1X7R1E106M160AC Equiv. C3216X7R1E106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e335k160ac.pdf,CGA5L1X7R1E335K160AC Equiv. C3216X7R1E335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,3.3μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e335m160ac.pdf,CGA5L1X7R1E335M160AC Equiv. C3216X7R1E335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,3.3μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e475k160ac.pdf,CGA5L1X7R1E475K160AC Equiv. C3216X7R1E475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e475m160ac.pdf,CGA5L1X7R1E475M160AC Equiv. C3216X7R1E475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e685k160ac_200119.pdf,CGA5L1X7R1E685K160AC Equiv. C3216X7R1E685K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1e685m160ac_200119.pdf,CGA5L1X7R1E685M160AC Equiv. C3216X7R1E685M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1h106k160ac.pdf,CGA5L1X7R1H106K160AC Equiv. C3216X7R1H106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v106k160ac.pdf,CGA5L1X7R1V106K160AC Equiv. C3216X7R1V106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v106m160ac.pdf,CGA5L1X7R1V106M160AC Equiv. C3216X7R1V106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v335k160ac_200117.pdf,CGA5L1X7R1V335K160AC Equiv. C3216X7R1V335K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,3.3μF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v335m160ac_200117.pdf,CGA5L1X7R1V335M160AC Equiv. C3216X7R1V335M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,3.3μF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v475k160ac_200118.pdf,CGA5L1X7R1V475K160AC Equiv. C3216X7R1V475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v475m160ac_200118.pdf,CGA5L1X7R1V475M160AC Equiv. C3216X7R1V475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v685k160ac.pdf,CGA5L1X7R1V685K160AC Equiv. C3216X7R1V685K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±10%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7r1v685m160ac.pdf,CGA5L1X7R1V685M160AC Equiv. C3216X7R1V685M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,6.8μF,±20%,35,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7s1a156m160ac.pdf,CGA5L1X7S1A156M160AC Equiv. C3216X7S1A156M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,15μF,±20%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7s1a226m160ac_210107.pdf,CGA5L1X7S1A226M160AC Equiv. C3216X7S1A226M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,22μF,±20%,10,X7S,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l1x7t0g476m160ac_200917.pdf,CGA5L1X7T0G476M160AC Equiv. C3216X7T0G476M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],2,47μF,±20%,4,X7T,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2c0g1h104j160aa.pdf,CGA5L2C0G1H104J160AA Equiv. C3216C0G1H104J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.8,100nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2c0g1h683j160aa.pdf,CGA5L2C0G1H683J160AA Equiv. C3216C0G1H683J for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.8,68nF,±5%,50,C0G,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e105k160aa.pdf,CGA5L2X7R1E105K160AA Equiv. C3216X7R1E105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e105m160aa.pdf,CGA5L2X7R1E105M160AA Equiv. C3216X7R1E105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e155k160aa.pdf,CGA5L2X7R1E155K160AA Equiv. C3216X7R1E155K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1.5μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e155m160aa.pdf,CGA5L2X7R1E155M160AA Equiv. C3216X7R1E155M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1.5μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e225k160aa.pdf,CGA5L2X7R1E225K160AA Equiv. C3216X7R1E225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,2.2μF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1e225m160aa.pdf,CGA5L2X7R1E225M160AA Equiv. C3216X7R1E225M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,2.2μF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1h474k160aa.pdf,CGA5L2X7R1H474K160AA Equiv. C3216X7R1H474K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,470nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1h474m160aa.pdf,CGA5L2X7R1H474M160AA Equiv. C3216X7R1H474M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,470nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1h684k160aa.pdf,CGA5L2X7R1H684K160AA Equiv. C3216X7R1H684K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,680nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x7r1h684m160aa.pdf,CGA5L2X7R1H684M160AA Equiv. C3216X7R1H684M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,680nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1e106k160ab_200122.pdf,CGA5L3X5R1E106K160AB Equiv. C3216X5R1E106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1e106m160ab_200122.pdf,CGA5L3X5R1E106M160AB Equiv. C3216X5R1E106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1h106k160ab.pdf,CGA5L3X5R1H106K160AB Equiv. C3216X5R1H106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1h106m160ab.pdf,CGA5L3X5R1H106M160AB Equiv. C3216X5R1H106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1v106k160ab.pdf,CGA5L3X5R1V106K160AB Equiv. C3216X5R1V106K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1v106m160ab.pdf,CGA5L3X5R1V106M160AB Equiv. C3216X5R1V106M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,10μF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475k160ab.pdf,CGA5L3X7R1C475K160AB Equiv. C3216X7R1C475K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±10%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475m160ab.pdf,CGA5L3X7R1C475M160AB Equiv. C3216X7R1C475M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,4.7μF,±20%,16,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105k160ab.pdf,CGA5L3X7R1H105K160AB Equiv. C3216X7R1H105K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105m160ab.pdf,CGA5L3X7R1H105M160AB Equiv. C3216X7R1H105M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1μF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h155k160ab_200115.pdf,CGA5L3X7R1H155K160AB Equiv. C3216X7R1H155K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1.5μF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h155m160ab_200115.pdf,CGA5L3X7R1H155M160AB Equiv. C3216X7R1H155M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,1.5μF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h225k160ab_200116.pdf,CGA5L3X7R1H225K160AB Equiv. C3216X7R1H225K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),3.2mm x 1.6mm [EIA 1206],1.9,2.2μF,±10%,50,X7R,YES
