mpn,size,resistance_ohms,tolerance,tcr,power_w,voltage_v,overload_voltage_v,temp_min_c,temp_max_c,aecq200
RMCF0603FT140K,0603,140 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT143K,0603,143 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT147K,0603,147 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT150K,0603,150 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT158K,0603,158 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT160K,0603,160 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT162K,0603,162 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT165K,0603,165 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT169K,0603,169 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT174K,0603,174 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT178K,0603,178 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT180K,0603,180 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT182K,0603,182 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT187K,0603,187 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT191K,0603,191 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT196K,0603,196 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT200K,0603,200 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT205K,0603,205 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT215K,0603,215 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT220K,0603,220 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT221K,0603,221 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT226K,0603,226 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT232K,0603,232 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT237K,0603,237 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT240K,0603,240 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT243K,0603,243 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT249K,0603,249 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT255K,0603,255 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT261K,0603,261 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT267K,0603,267 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT270K,0603,270 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT274K,0603,274 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT280K,0603,280 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT287K,0603,287 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT294K,0603,294 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT300K,0603,300 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT301K,0603,301 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT309K,0603,309 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT316K,0603,316 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT324K,0603,324 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT330K,0603,330 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT332K,0603,332 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT340K,0603,340 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT348K,0603,348 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT357K,0603,357 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT360K,0603,360 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT365K,0603,365 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT374K,0603,374 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT383K,0603,383 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT390K,0603,390 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT392K,0603,392 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT402K,0603,402 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT412K,0603,412 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT422K,0603,422 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT430K,0603,430 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT432K,0603,432 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT442K,0603,442 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT453K,0603,453 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT464K,0603,464 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT470K,0603,470 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT475K,0603,475 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT510K,0603,510 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT511K,0603,511 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT536K,0603,536 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT549K,0603,549 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT560K,0603,560 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT562K,0603,562 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT576K,0603,576 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT590K,0603,590 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT604K,0603,604 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT620K,0603,620 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT634K,0603,634 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT649K,0603,649 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT665K,0603,665 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT680K,0603,680 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT698K,0603,698 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT715K,0603,715 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT732K,0603,732 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT750K,0603,750 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT768K,0603,768 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT787K,0603,787 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT806K,0603,806 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT820K,0603,820 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT825K,0603,825 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT845K,0603,845 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT866K,0603,866 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT887K,0603,887 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT910K,0603,910 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT976K,0603,976 Kohm,1%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M02,0603,1.02 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M07,0603,1.07 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M10,0603,1.1 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M13,0603,1.13 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M15,0603,1.15 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M18,0603,1.18 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M20,0603,1.2 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M24,0603,1.24 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M27,0603,1.27 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M30,0603,1.3 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M37,0603,1.37 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M40,0603,1.4 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M43,0603,1.43 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M47,0603,1.47 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M50,0603,1.5 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M54,0603,1.54 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M58,0603,1.58 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M60,0603,1.6 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M62,0603,1.62 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M65,0603,1.65 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M78,0603,1.78 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M80,0603,1.8 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M82,0603,1.82 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT1M96,0603,1.96 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M00,0603,2 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M05,0603,2.05 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M10,0603,2.1 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M20,0603,2.2 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M21,0603,2.21 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M26,0603,2.26 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M32,0603,2.32 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M37,0603,2.37 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M40,0603,2.4 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M43,0603,2.43 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M49,0603,2.49 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M55,0603,2.55 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M61,0603,2.61 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M67,0603,2.67 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M70,0603,2.7 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M74,0603,2.74 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M80,0603,2.8 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT2M87,0603,2.87 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M00,0603,3 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M01,0603,3.01 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M24,0603,3.24 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M30,0603,3.3 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M32,0603,3.32 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M40,0603,3.4 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M48,0603,3.48 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M60,0603,3.6 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M65,0603,3.65 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M74,0603,3.74 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M83,0603,3.83 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M90,0603,3.9 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT3M92,0603,3.92 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M02,0603,4.02 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M12,0603,4.12 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M22,0603,4.22 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M30,0603,4.3 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M53,0603,4.53 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M64,0603,4.64 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M70,0603,4.7 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M87,0603,4.87 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT4M99,0603,4.99 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M11,0603,5.11 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M36,0603,5.36 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M49,0603,5.49 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M60,0603,5.6 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M62,0603,5.62 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M76,0603,5.76 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT5M90,0603,5.9 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M04,0603,6.04 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M20,0603,6.2 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M34,0603,6.34 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M49,0603,6.49 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M65,0603,6.65 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M80,0603,6.8 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT6M98,0603,6.98 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7M32,0603,7.32 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7M50,0603,7.5 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT7M68,0603,7.68 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8M06,0603,8.06 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT8M20,0603,8.2 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9M09,0603,9.09 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT9M10,0603,9.1 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603FT11M5,0603,11.5 Mohm,1%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1R00,0603,1 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG2R00,0603,2 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG5R10,0603,5.1 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG6R80,0603,6.8 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG10R0,0603,10 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG22R0,0603,22 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG51R0,0603,51 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG56R0,0603,56 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG120R,0603,120 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG150R,0603,150 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG270R,0603,270 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG330R,0603,330 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG510R,0603,510 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG560R,0603,560 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG620R,0603,620 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1K00,0603,1 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1K30,0603,1.3 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1K50,0603,1.5 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1K80,0603,1.8 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG2K00,0603,2 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG3K00,0603,3 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG3K30,0603,3.3 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG3K90,0603,3.9 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG4K30,0603,4.3 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG5K10,0603,5.1 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG5K60,0603,5.6 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG6K80,0603,6.8 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG10K0,0603,10 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG18K0,0603,18 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG20K0,0603,20 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG22K0,0603,22 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG27K0,0603,27 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG30K0,0603,30 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG36K0,0603,36 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG56K0,0603,56 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG150K,0603,150 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG220K,0603,220 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG330K,0603,330 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG470K,0603,470 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG680K,0603,680 Kohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG1M00,0603,1 Mohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG2M00,0603,2 Mohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG3M30,0603,3.3 Mohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JG10M0,0603,10 Mohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JTR470,0603,0.47 ohm,5%,+/- 500 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT1R00,0603,1 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT1R30,0603,1.3 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT1R50,0603,1.5 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT1R80,0603,1.8 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT2R00,0603,2 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT2R20,0603,2.2 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT2R40,0603,2.4 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT2R70,0603,2.7 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT3R00,0603,3 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT3R30,0603,3.3 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT3R60,0603,3.6 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT3R90,0603,3.9 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT4R30,0603,4.3 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT4R70,0603,4.7 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT5R10,0603,5.1 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT5R60,0603,5.6 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT6R20,0603,6.2 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT6R80,0603,6.8 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT7R50,0603,7.5 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT8R20,0603,8.2 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT9R10,0603,9.1 ohm,5%,+/- 200 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT11R0,0603,11 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT12R0,0603,12 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT13R0,0603,13 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT15R0,0603,15 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT16R0,0603,16 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT18R0,0603,18 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT20R0,0603,20 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT22R0,0603,22 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT24R0,0603,24 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT27R0,0603,27 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT30R0,0603,30 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT33R0,0603,33 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT39R0,0603,39 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT47R0,0603,47 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT51R0,0603,51 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT56R0,0603,56 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT62R0,0603,62 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT68R0,0603,68 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT75R0,0603,75 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
RMCF0603JT82R0,0603,82 ohm,5%,+/- 100 ppm,0.1,75,150,-55,155,Compliant
